unit,intervention,metric,2020-01-31 00:00:00,2020-02-29 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-31 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-31 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00
25,No emails,monthly_sales,413.5305020498605,395.32424151237296,207.39809922068153,328.0802665752841,371.6112973560784,250.6435642975271,301.6397318271322,352.4445577796596,359.62461201469546,221.43499172157613,348.6158632804559,269.0004971388548
26,No emails,monthly_sales,329.3760181772857,305.17939301168155,183.59319952446404,231.01468144199407,285.14661094332257,170.0356237041905,205.42545629062022,291.18663104759435,261.40541182983065,198.34708851355563,274.50676834107486,205.33925838265773
27,No emails,monthly_sales,349.81170441488376,346.5672291083991,172.32844029200203,312.52488863671005,318.99467649524416,259.07763456608023,305.4471960392274,291.8347062222903,320.3880339497964,175.0261786831515,297.53377590692446,239.58347634068244
28,No emails,monthly_sales,189.68433509216038,199.11466301540693,99.71980723522387,207.2016655002914,186.9531793090204,187.0095309030537,211.39561359280054,155.40857647467323,201.94487867116197,95.84128620284395,171.15239937586674,153.90828490003622
29,No emails,monthly_sales,354.6358680601877,345.6243848485742,179.46535307537116,299.3933753270552,318.78292836503533,242.23391224620636,287.3248313187992,299.9630357656567,313.2870390575681,185.38365782944445,299.62731354965416,236.50361521937538
30,No emails,monthly_sales,259.89599596404867,236.8812405428478,158.464772353259,169.2309235217362,218.10957843259902,125.23237788284159,149.97504926380444,236.09605105285024,191.82425641791997,170.2024942525342,215.0593495149767,158.91260560931372
31,No emails,monthly_sales,332.27069104003067,330.80530261495926,166.11218944514906,299.5491935598475,299.2763593754618,254.0540354487694,298.54607396960256,277.3677516396019,299.8007259547736,165.6189645255058,280.99690762570225,226.5061287252789
32,No emails,monthly_sales,288.55538925167303,260.4670732548582,171.32664357030515,182.97837563628877,246.74791276767436,126.29721739561911,153.4592679525382,261.6116207507438,218.31199894213552,188.727400599754,240.4292521076766,176.6041198377135
33,No emails,monthly_sales,326.50955181402895,300.9061194824802,184.55908888383448,223.22770147315123,279.48619392142666,163.52061855320346,198.07018132813963,290.2438063039294,252.99175936944079,199.29164145956312,270.6977734078533,200.59285599129166
34,No emails,monthly_sales,285.96844946172416,263.0973762203077,166.45441283349965,195.31838647490193,246.1083326457401,143.4777277425773,172.26001786167845,256.0004690466357,222.69864305720088,179.96097344503508,238.76332318907654,178.7129878467096
35,No emails,monthly_sales,379.97936751063384,386.96309447248353,176.09718917248665,368.45925418345354,349.2205993907377,318.40112369292524,373.772736179536,308.74150040887395,360.9591653377807,171.1439755914434,323.0956651612281,265.6900655116414
36,No emails,monthly_sales,322.7818218243121,342.03768025258273,139.66528629901583,358.50899174147804,317.03555559395545,317.6013937988771,367.28376922962553,252.9919046417931,347.50749631914033,131.64356061003593,284.95558340233487,249.83854254414882
37,No emails,monthly_sales,250.93055470545033,216.56056330570684,163.09377084950853,129.79823907602977,207.67707019572222,76.89277202701798,95.61091559092566,236.58158506315453,170.86663662445534,183.80581733216337,207.36027201130074,146.11823638768803
38,No emails,monthly_sales,455.34563553762143,436.9539961647041,224.37961439513967,363.92843559401734,406.15744750105114,281.13061570581544,339.1595459382229,386.06645525912853,393.175219984574,237.4219307449243,381.4141581071094,292.91165816259587
39,No emails,monthly_sales,272.7700328358054,281.2288109568761,133.44709563506586,277.31608008374116,256.63457397767746,245.05185587439473,283.08866792144136,222.4558476420054,269.68999953853876,128.5418966040507,236.89430794390492,201.8985212581792
40,No emails,monthly_sales,335.99023275284645,331.4215819334478,166.61798843700657,298.1945360901427,310.1316977538613,243.13323365496413,286.4239740141702,281.25227466171987,312.036465708036,171.89397753830377,288.0934152252996,232.90591636388424
41,No emails,monthly_sales,315.11543897610596,312.43289374812605,160.55926108571413,280.6447614208559,283.49964802555905,237.1403454302399,278.32290000362207,264.62153600540086,282.5723205429194,160.95786016094237,266.8265095954166,214.89569912643688
42,No emails,monthly_sales,231.1864034408397,237.1232867190381,120.70145145982846,231.40439843094327,215.78811356717063,206.3550554498724,236.7302926452144,191.64642831693814,224.3450901516313,116.52755915500173,201.1933116740819,172.03711876886985
43,No emails,monthly_sales,107.30098057683796,103.02214018055517,84.62530264911688,87.17793735530967,93.5558546440145,81.10884891205858,87.57536728557665,101.66007572802461,86.25311128486285,84.77867284734016,94.76366325269414,81.3847496831742
44,No emails,monthly_sales,234.48429816187848,220.33829701305646,140.48459736734918,173.47197520235443,202.9009115502709,137.89822373298682,161.59491409228337,209.27213323482948,187.23355776748755,147.49638043733864,197.39372292120768,152.82800949185926
45,No emails,monthly_sales,295.144966297354,271.2904455413761,169.86936430332293,201.8038292514106,256.0793958555908,146.0010875446749,175.76788058486304,263.65014629519254,232.90642143983007,184.9519266123355,247.2439328343601,185.27490124806457
46,No emails,monthly_sales,337.1011675811391,332.1845842732562,167.10286889882786,298.46035208315783,311.5289534267276,242.53174552339598,285.8333545371478,282.29818487364264,313.3743838758631,172.84725611309,289.2338690942644,233.731524876414
47,No emails,monthly_sales,299.4739936660584,294.7567713152657,157.1579056520513,259.5937040584398,266.2443479552922,219.03060402877358,257.0132301932173,253.98792962241205,261.7857256833993,158.01738889267352,252.52190144112086,201.74953434086956
48,No emails,monthly_sales,110.78801842525176,98.91046591215802,93.45477630086376,66.65300054658849,89.36065087744491,57.190498702964504,61.59280070766343,110.28500048130854,72.25192045613106,97.30492861366031,94.4891209264618,74.5388368664659
49,No emails,monthly_sales,204.17889059170898,182.35333433845875,136.2990277424302,122.65786614501262,169.2922928456118,88.88082612386205,104.83901394649878,191.08010884930928,143.6762590331685,147.40778770376576,169.8732721853923,125.44472008394439
50,No emails,monthly_sales,353.82562071425724,343.10664375109127,182.02392997909854,291.8743120291262,313.29641942104206,236.53692668470148,281.11936239751776,301.07074043725993,303.9868979743385,187.50984871903265,296.6804777368704,231.66832811650633
51,No emails,monthly_sales,346.3401758359879,331.1693059548915,183.70720521094842,271.12631052839595,302.02955100318593,215.67019037754514,257.488890264564,298.61909366192236,286.6908374156988,191.2430897539966,288.57421571377625,221.49703264908308
52,No emails,monthly_sales,186.33878287390198,183.14581524324228,111.98721268571227,163.55591642452532,169.0268680922303,141.37565992353203,161.01780909650466,162.8862942419868,166.17921047038067,113.12261566916108,161.80470350355353,134.77542773593927
53,No emails,monthly_sales,292.2262191626886,297.57200280375775,143.28597777077957,285.88726622076587,272.59181293445255,247.94910926964562,288.0103023729998,240.04849272873926,282.6812330201395,140.52337550510182,252.32603726207557,211.4945360915197
54,No emails,monthly_sales,143.32175221455574,143.27533089512158,93.9949642440611,132.8840752323941,129.9713545146708,122.01036711412007,135.89092260281294,126.8974009325435,128.74434103919725,92.13862166382407,126.05671204667865,108.99082504459244
55,No emails,monthly_sales,77.90042149374807,78.47533153863095,68.53427034887756,76.03627577914175,72.43733132968727,76.4866710887875,79.74616295269482,74.56552418190526,71.26151571994195,66.53184073847208,72.95094086934198,69.16610533187196
56,No emails,monthly_sales,192.10491046003065,172.99043618935417,127.43576134478948,122.2498858205883,165.40721851458858,88.38200307473723,102.9852113111169,178.8322288181394,145.3234452886955,138.96948011803528,163.2873420965426,124.30342511563742
57,No emails,monthly_sales,363.7903708277697,358.7496198704477,181.03777036935054,317.45970468774067,325.38079277997576,264.1690004139934,312.53197641615094,304.896225733123,322.4138687408566,182.8317885623227,306.01352337383554,242.93886438456582
58,No emails,monthly_sales,345.80741461905217,331.0169098642317,181.2660373033945,274.16087586496235,306.86019917613226,215.2807621478847,256.7970214354802,297.2198954700605,294.5218470231945,190.61834961031167,290.79895594336904,225.263514836099
59,No emails,monthly_sales,199.2281764935847,162.28157718141253,148.08172189141595,72.72093824644553,153.750684408058,31.712971117127857,41.35746098124886,198.35292600283117,110.20003068976187,167.94101290995008,161.33776349602843,106.93873717448031
60,No emails,monthly_sales,177.91851161196058,174.7382835248895,107.15365849417694,158.05857702684924,165.85945088275145,134.12757383309005,152.07756028917058,155.6071765800666,165.12084996828514,110.0457421607308,157.12242266009883,132.74582553699724
61,No emails,monthly_sales,307.5238686276272,276.0602147863005,182.45931392509215,188.7696175472697,258.78618052525763,128.79337760917508,158.03463877549555,279.4676223436108,225.39288415625543,200.8218383611892,253.71654081687544,183.19958865063379
62,No emails,monthly_sales,334.2574137583619,328.35883485547356,167.70670548944256,291.9552774945166,306.1668489251576,237.54736027586054,280.169248357972,281.06363195479406,305.74379179031206,173.1700561276334,285.55205825773936,229.4071085996132
63,No emails,monthly_sales,294.45290694978564,297.44906565263517,144.60642748457002,282.88006933994467,277.20834610967853,240.07702973103437,279.3469524808736,242.94846230318825,286.76925715565585,144.9662905414763,255.65790918221498,213.70191610842662
64,No emails,monthly_sales,191.80217411516608,160.3057716854402,138.2791733591332,85.01632915298855,156.62264896034998,44.14084948308035,54.15275488313403,187.67653660509373,122.2060170247687,157.21583755664943,159.6661067004547,111.92473343844088
65,No emails,monthly_sales,232.79263185420643,218.2579809746869,141.18586927838513,169.54202006085924,198.48015343487626,135.9947248094548,159.45455070452212,208.58327205494547,180.99466360717685,147.36048417546203,194.56475415895972,149.4400639266427
66,No emails,monthly_sales,224.5369045413859,226.84295854497566,122.13373411765264,213.66074857498458,205.40938989631442,189.12926675598956,217.2097856974153,189.31299155863096,208.68360004171547,119.34709778552103,193.78012212282417,162.88297503474797
67,No emails,monthly_sales,319.7506276641899,295.9191969087889,178.61604797917724,224.7040608870198,279.4912316452672,163.60756390379234,197.35127503757735,282.9234364500467,257.40847797259545,194.246569043138,268.09648758601674,201.68443616898645
68,No emails,monthly_sales,415.110075330175,402.62804035357243,203.42811964166606,345.96675003459353,375.63622425346534,272.498885160016,325.9483732060375,349.6788752434749,369.6228164736628,213.50631338830718,350.7975227985834,274.6447711005991
69,No emails,monthly_sales,237.18616931159752,252.2633328277405,113.06627057396679,266.36079160485065,232.24177501916628,241.9260850537008,276.3082087837512,189.02650560265184,253.90720658126577,105.37278396833956,211.0291045734787,188.32650003536077
70,No emails,monthly_sales,316.60630292061114,327.55441327300025,148.81721627384383,322.97938655002616,294.84745722886504,286.5129430895883,332.8960906304823,255.71299513898649,310.04197041051447,141.32627864065654,272.085928175911,229.7193839813146
71,No emails,monthly_sales,333.0747949015728,315.81489405079844,179.31331221643163,254.4768671526134,291.99894473433363,197.71673065878878,236.34787276168476,289.1957520078379,275.71488087656417,189.42331681229035,278.80338145458546,213.5728070093035
72,No emails,monthly_sales,263.74530096133765,262.6961723235346,137.67048385073235,241.77974867245504,244.10138258722117,204.1273590545358,237.04010913210192,221.99833417391952,247.07997482844004,139.29115404378874,227.96841489561203,188.43655202632982
73,No emails,monthly_sales,420.2707845269004,403.6647911830404,209.17411447047297,338.1230673141358,377.02472318169424,261.6959295046093,314.51311406819053,356.8447962797137,366.1145548885074,221.55916597195323,353.70010043958047,273.5176705418753
74,No emails,monthly_sales,155.6470483329914,151.65762927720945,100.4121730502962,134.38035753016214,142.8598707674705,115.72870928480282,129.87877303311146,138.91586903252596,139.57759680578573,102.76649823513023,137.39128849686207,116.1818754029761
75,No emails,monthly_sales,268.7336030308284,247.20528638887626,157.1630432002996,185.78741328676327,235.84561198334936,134.5806909607816,160.71094151537528,240.78377325276693,215.89212376913713,171.58028991737672,227.1638010320713,172.39661193597902
76,No emails,monthly_sales,213.64179009799375,191.51678901849544,140.40622283615298,129.9563554589991,176.836792425996,94.89055078393127,112.35259411858732,198.8910978463908,150.64845276995194,151.40482757352083,177.1766446906631,130.53127014789555
77,No emails,monthly_sales,266.81183909741196,283.5678979627747,125.04602519898309,295.2243535749033,253.85195873209653,271.0649108096183,311.3819205410531,212.08810484871293,274.8150274395701,113.90066868772425,232.6764713526766,204.0153739956759
78,No emails,monthly_sales,393.7720919568014,382.6587186269532,194.7360379579521,330.100529237455,355.9650288803443,262.2545036570222,312.787220129882,331.9910563151262,350.4486132697389,203.37779152144964,332.92868533056634,261.54288039218864
79,No emails,monthly_sales,422.77791025052034,400.82651188568053,217.51535364727144,321.0962383830159,368.52970592740326,246.4105850765435,298.1768715292866,363.72892644315255,347.87604533233144,230.23569183546317,350.71698848896125,264.6074557995201
80,No emails,monthly_sales,326.4601329343856,318.0203411836177,170.03382145872075,273.5639728861205,289.4336282009394,224.99166725064185,265.95507810694573,277.8630729066756,281.8791632958605,173.77133333705996,274.4161055803326,216.12298428138664
81,No emails,monthly_sales,369.3328507735585,369.0823161674315,175.64276203809226,340.81493616926076,342.2432898925498,282.9195195008977,333.3511931763629,304.5785034333698,349.28278699496684,178.06090994313746,316.2202746451552,257.47195544962784
82,No emails,monthly_sales,330.46423140075257,326.6238124928549,167.17388455864779,291.27905559382447,296.9767153214716,244.041507642572,287.2973898846816,277.5485068091463,295.20953363039865,168.48516354794828,279.35208924941037,223.74080608357167
83,No emails,monthly_sales,99.6068816462632,101.82397935167519,77.43131985964263,97.8090561584911,87.27052867253477,99.6460099025327,107.49511910270994,91.33789712085859,85.40361086114649,72.13336209031728,88.27341356368929,80.11923802006024
84,No emails,monthly_sales,244.90749082382644,222.18610895460068,150.9232880618375,158.62581100694598,209.2060075030981,114.21919362942926,136.2911128354793,223.41795135267645,185.2315301533557,164.2280298682016,205.04908281526974,153.01840351027815
85,No emails,monthly_sales,124.21885922399944,113.39862497674973,98.48765084813002,80.79253926925121,99.72195371840895,71.3568623452357,78.5330898283541,120.4727995472777,82.82110051529087,100.74188950099581,104.56646045432991,82.2092193463174
86,No emails,monthly_sales,69.86217887310748,69.15320055251368,68.19064059003328,63.014866245392234,60.24209231404355,67.18204808114199,68.9316089533891,69.71350737947817,55.365618655182345,65.28594924923283,63.931306281040946,59.84015261813932
87,No emails,monthly_sales,383.4405636270018,384.7394262408082,182.57616400555972,354.4327800636611,348.0334282293167,300.807853680386,354.6926077560762,315.704487440641,353.05328308785533,180.87024759825405,324.19068615338404,261.97829063398046
88,No emails,monthly_sales,355.8782616405838,341.13380795353504,183.3472840278985,285.47589420604345,320.35452679178906,221.573804260639,264.4585599974068,304.5434552382334,310.4829703644583,194.47646785903342,301.31365686470195,234.8851102730917
89,No emails,monthly_sales,208.05961914428966,194.4878765915389,129.7684016654027,151.65798591740003,180.27168678632356,120.55593217810357,140.05401526079393,187.84369154198635,165.1962708716132,136.68479185119872,176.2278873925633,137.34640985477066
90,No emails,monthly_sales,270.9279673322746,274.12157396383327,138.67750483944042,258.35599098753073,248.00963460893541,225.89399178752043,261.9308039201658,225.324739335981,253.23689838576718,135.56046650226935,232.25045393932902,193.08690069862521
91,No emails,monthly_sales,354.7964877731418,355.6803672677268,172.2896424939636,327.17523393904776,321.6991717466437,278.61333637560585,327.6428622496673,293.38842419603355,325.6048281220415,170.65865767029194,300.41151697086946,243.36962912945128
92,No emails,monthly_sales,183.39971028466502,160.74969670789346,129.4951853005214,101.07824468423534,149.31172990805393,71.058227450863,83.33860028804722,175.34700853487226,122.01855671842576,140.76178863673667,152.2185508317089,111.04849804949848
93,No emails,monthly_sales,376.68907765260974,363.6145319266286,190.62898861708487,308.0900353759808,337.7262490319705,243.28902960953974,290.39266244545405,320.1267730649622,328.8726396880357,199.79114399391796,317.5934203946736,247.75755826861572
94,No emails,monthly_sales,107.42013468186389,100.7710806926784,85.69228015884451,81.55466431951476,94.88393405211241,72.00352888728824,77.4204260113071,103.09871548298504,86.29121636949098,88.41771723253228,95.66053628719098,81.23050848708783
95,No emails,monthly_sales,337.3522989060652,315.46943917507775,185.39125689794346,244.06782116846998,291.6610253740767,184.6565507495033,222.36805159392415,296.11057731358056,269.58795834886854,197.8661341208541,280.5462742766378,210.96503474153172
96,No emails,monthly_sales,289.1232507850567,255.90932260203553,179.4038787615755,164.0313443269985,234.91265257091328,110.85429823354944,136.84885133323982,267.042170756072,196.06531765860936,196.29690534585106,235.02808360974927,165.40264499433334
97,No emails,monthly_sales,319.4199895557816,311.7052414313586,167.00811133510084,269.04032531500764,282.9084431120204,222.64381767909234,262.7608281775962,271.85747607190143,275.720919004817,170.01784978987976,268.4820326070419,211.90481586334127
98,No emails,monthly_sales,222.73785007519746,203.02287127513833,142.92891109836313,143.82229667218147,183.39305818145309,110.94351199335769,131.01951716360983,204.77303007095398,158.47836928141984,151.17537296800742,183.6391060041774,136.19361853751386
99,No emails,monthly_sales,115.41304294331269,106.56663777635136,92.66295312612127,79.68918768636868,95.19899932128796,71.43371184978491,77.73880796851117,111.77616311079099,81.47033140168347,94.54576286044454,98.90718753052278,80.12805034867874
100,No emails,monthly_sales,203.36996141711924,190.56171367433825,129.37199661481324,147.14771632166813,171.16780922700522,121.3178726148222,140.7022430242523,184.322469425358,154.14211231732503,133.63072494191113,169.84259851242655,131.15856822028965
101,No emails,monthly_sales,142.28839104140908,124.66260499726107,109.26526986619571,79.34844657459814,116.6860960316895,58.832954519096965,66.11441340850337,139.01416062777457,94.96193596329731,117.80857756084677,120.2827573837796,90.83738018805133
102,No emails,monthly_sales,260.0005608096759,261.2968715570328,136.60782554688333,242.37211068779854,235.93117880317612,211.46899513587712,245.07446252473494,218.20297924309747,238.29529253521588,134.2202412228968,222.2812206086237,183.6584158287158
103,No emails,monthly_sales,326.35805643905604,340.3749294946172,149.2992359121996,341.534347555315,306.9635979903787,304.1715471852704,353.20153017723914,261.00517964444396,326.50422814254694,140.49339432200867,281.55570176882577,239.77658628148941
104,No emails,monthly_sales,408.80030701310795,393.4470975024982,206.0749810624169,328.59859999248494,361.42195425178204,259.47215865733904,311.28866808943815,347.7022936655402,348.6372288247716,215.1979060003479,341.5067257446847,263.0093246336308
105,No emails,monthly_sales,243.8339019629037,253.63725562811783,119.72630581926279,257.2562946300691,235.93257063138503,227.6435422647251,261.0936948019331,197.96943039785663,252.28941863964744,115.741222104314,215.72920235106537,188.29716233562777
106,No emails,monthly_sales,279.6914706329894,253.05780539166483,167.5516063735169,178.25763549025157,237.54244916414473,125.63299392656013,152.02365311259064,253.84133332292703,209.50208795008766,183.16025475461447,232.41502833628977,170.82085065093597
107,No emails,monthly_sales,364.0235688766708,347.10905065959247,188.6960145674423,285.89847366128424,325.21273503393684,220.0341090239256,263.5344632569133,312.7142438998598,312.47229073962234,200.74372955918082,306.9164780662993,237.14390575230397
108,No emails,monthly_sales,244.43930557105085,241.41261715751966,132.989369467917,217.40328550831163,223.19821550989815,183.66517520433624,212.82214139324788,208.47796788758052,222.45003158071714,134.87098101990813,210.47194946224934,172.75644098257422
109,No emails,monthly_sales,231.02838195744496,194.24000476558513,158.82076869973173,103.26467513142984,185.293133675902,54.6026677551262,69.3500369122141,223.00177592688024,143.90917141800233,179.7962945399464,188.92905200976705,129.156221794895
110,No emails,monthly_sales,460.5790914720278,442.90025586180866,225.90426928244972,370.54878690712013,410.85295641978564,287.59900651805947,346.78749559452206,389.75308120586817,398.52951084040706,238.32767846770054,385.65156982854614,296.52977566670893
111,No emails,monthly_sales,382.8281617769785,386.294278046028,178.44713436327808,362.82507009977627,354.2241254325771,306.6589677315019,360.86928043648635,312.90323683563275,364.41410936403736,177.57137294334893,326.93975406610525,267.60376773670333
112,No emails,monthly_sales,404.060861100995,386.52145906667226,206.7710868820506,317.11242369987434,354.21923749126984,248.64441068739166,298.97839435408747,345.75570515734205,338.0925886948165,216.60962227891767,336.2911113118647,256.8200081446269
113,No emails,monthly_sales,412.1212124007966,407.3871596786002,194.08159593563713,368.1026071617578,381.8987299023626,296.9025622555136,352.44677938438826,341.12864411288194,386.6444009372609,200.98908684065879,352.29045856079335,283.0700410094433
114,No emails,monthly_sales,346.70914329473584,332.79776310761355,181.741500457136,276.45654710993773,305.8510064492489,219.7117212149005,261.86917415270216,297.62385362037503,293.31132485905755,189.5878288154319,290.55002852949036,224.90539138977113
115,No emails,monthly_sales,445.6544989226756,432.6277517864276,217.6240725813661,369.1439810855253,396.80046025826476,294.3303496318672,353.03266786218296,375.06312258311164,387.6578045876896,225.68565687227715,372.72359492387363,288.91102071666654
116,No emails,monthly_sales,159.1422640887807,157.5482893966902,100.14538223239087,144.01432687106853,146.21926650415554,127.1668672982458,142.87222130014857,140.12158615265267,145.0401393821599,100.4947083221576,140.18857737810433,119.67856805897466
117,No emails,monthly_sales,293.2316080279669,274.030988392503,164.61473379204074,214.48847659166066,258.6643971058653,160.86097631231533,191.94160410779836,258.569111989768,241.40716245704343,177.3589426629203,247.50120199051713,189.47128059718582
118,No emails,monthly_sales,237.85614741649138,215.2160614700765,147.07722286931164,153.9027972399083,205.90180251687894,108.58852184568855,129.31840643659592,217.3673427450279,183.41882256037704,161.52715717635118,200.79234121264176,150.87134273628507
119,No emails,monthly_sales,256.54316598287687,232.4857082854805,156.25467786752478,165.43023028989154,219.34260960173165,117.75837447388757,141.21747496621256,233.52139981702697,194.32068587528616,170.62050899987509,214.53875662438372,159.44600839471323
120,No emails,monthly_sales,331.52790018460865,333.7716390127107,161.31097155852748,311.49954586397365,304.44483130207277,265.81967951310224,311.31912492950335,273.6041294501954,310.92122873003973,159.9297615922457,283.06300358655534,232.11699999751795
121,No emails,monthly_sales,302.3912152256178,316.9531304373314,140.12181885689603,321.11723648457235,284.962201774203,288.92922084072677,334.26476252997156,241.75882509300664,304.30754639476265,130.6099693373798,261.6081534816177,224.65621748887406
122,No emails,monthly_sales,331.3572193096313,326.1122635884526,165.9114423779414,291.4446639443118,304.34501733819286,237.67508022671146,280.0348327282147,278.24310974641554,304.8005098670114,171.11479490938072,283.51954266067247,228.47813986699242
123,No emails,monthly_sales,351.8056842690488,324.60987900413966,195.51086051657796,241.28456940965717,301.040339956458,176.25213860953147,214.39592181363034,311.43782743540356,273.0822808597874,211.20450766939257,290.98388937743596,214.83584966561563
124,No emails,monthly_sales,378.155894012019,380.7837123032801,178.56356383886407,354.6881821372411,346.4500920021784,301.0904122551312,354.43295950717,310.23661104511774,354.0658815570384,176.96634373413562,321.3566227938771,261.6330982295875
