unit,intervention,metric,2021-01-31 00:00:00,2021-02-28 00:00:00,2021-03-31 00:00:00,2021-04-30 00:00:00,2021-05-31 00:00:00,2021-06-30 00:00:00,2021-07-31 00:00:00,2021-08-31 00:00:00,2021-09-30 00:00:00,2021-10-31 00:00:00,2021-11-30 00:00:00,2021-12-31 00:00:00
12,No emails,monthly_sales,128.6977417590481,80.90239069603953,81.7069047461381,180.04542694909637,184.06862659250598,112.14402072089379,94.32963050746832,219.2438291848972,181.02987800627847,141.45497566356903,121.42826001638345,217.09251522874553
13,Weekly Emails,monthly_sales,256.8937571300273,140.51272825921228,138.92171654166953,353.5237508613807,336.6170932430575,211.92685018482447,172.45355692224732,417.5496597299931,348.42825004286135,257.0018618534453,211.624589379746,408.4292321897343
14,Daily Emails,monthly_sales,140.38774646626663,94.13074498426457,81.996318952507,229.5012288285618,251.59759385389464,132.7886203152675,102.03479994066785,311.2123776885537,237.34165608357497,184.07793021846103,174.43500649444331,310.9972163127019
15,Weekly Emails,monthly_sales,171.52811474139014,112.3317449379546,101.97901573053188,246.89957123705767,249.40043857138383,154.36277136317176,124.86354503703377,308.5934926792588,248.7017615691519,191.81174533981437,175.98143164468172,305.00810587815783
16,No emails,monthly_sales,47.20178427844202,42.899915782325145,33.40205005593023,132.93000017739976,188.7159703571617,61.176850740403694,39.48194266251363,226.37170605493557,150.53657620654525,123.91474378556087,128.3912108781651,233.3744750574144
17,Weekly Emails,monthly_sales,271.12862196293787,117.74584295559602,148.3225972822461,369.8337235217773,358.94280608355854,203.19162891364326,171.55435430204304,422.18988352125274,362.69674876299837,263.6623489168386,177.92857815311515,413.4094625063742
18,Daily Emails,monthly_sales,164.47407790381257,105.24077851213656,88.40233096257519,273.7967104701474,296.84709757808366,154.03441908217403,114.99362599284382,373.13746569977434,282.43498513254747,214.74334488996575,203.534290774992,372.06886848112026
19,Weekly Emails,monthly_sales,275.0148827299321,129.01316401521694,148.0112971446096,378.36222090740773,364.9003773569219,213.12446771104518,176.60044703860908,438.69324520431906,371.82594725165745,270.7965645482826,197.19983362018337,429.39260274741446
20,Daily Emails,monthly_sales,138.27785225741488,67.31442384335564,82.15654063639107,233.20585899666085,268.7098480875432,115.52589818948684,91.63844057098902,311.97976151450945,241.82480002074485,184.95841968766194,143.8386902511405,313.572820721236
21,Daily Emails,monthly_sales,206.33945851197007,115.91455219295617,108.03855967484462,287.7703758070457,272.74818776615336,173.25826999178872,138.3428052928134,344.612466230359,284.02384621047776,208.5046718580029,178.50744942887235,336.92719706678764
22,Weekly Emails,monthly_sales,260.4739713039848,126.39002515596246,141.61200660562594,359.7377405266268,348.5393667546633,204.65307442716954,169.2556477698391,419.9847970785801,354.3381306695893,259.53999117001973,193.67336865939566,411.49167200563545
23,No emails,monthly_sales,43.91506508970088,50.18037644480986,35.94283431531267,110.2019433629334,153.73961165272283,60.61240763430281,42.35726993854323,186.06060253062395,124.75800568224565,106.67828974341911,119.42145958282715,191.73259406893723
24,Weekly Emails,monthly_sales,93.5008332448007,83.50520709155168,67.5447832101066,153.24228221049435,176.63200526089662,100.51672302911933,79.95832048706657,215.8586299671005,161.99559427297828,135.08397754031398,143.06438808833116,217.7145819999035
25,Weekly Emails,monthly_sales,276.5063542833509,148.70995503269143,146.46917782182615,380.95117621529425,360.52026061848346,226.88731266806778,183.64122848172948,449.41961630519165,374.86082995730897,274.62604541148835,225.22762341113787,439.1208500484662
26,Weekly Emails,monthly_sales,203.91211602409754,112.08955561441847,116.2611021096004,290.7014551981059,291.624523362482,169.71428295785745,138.9839127947598,352.85124832681913,290.2730792243041,218.1722976646351,177.78675023273468,347.90823263269124
27,Daily Emails,monthly_sales,212.61831782276096,104.08907239817853,113.01842995280536,292.4696314463729,279.42104355411175,167.72014962189812,137.62632025743227,340.7182607519017,287.3133703472218,209.1549508097681,158.59588495427852,333.1191096189501
28,Daily Emails,monthly_sales,170.57396763784396,117.07941963069764,106.64747822623647,210.6099282494194,189.04454900566043,150.18982322569923,128.49553225838918,235.27735298594968,205.31059778298797,159.88753392751042,146.9613564054264,228.67994114368807
29,No emails,monthly_sales,222.19519502254516,108.96166222776411,116.89192134596219,318.2807498210551,313.52288380113004,177.77310858732437,143.2656441373954,382.77963292914654,315.68361330559725,230.56079670943558,178.70109002118417,376.00829604264
30,Daily Emails,monthly_sales,122.30908705565577,68.55314908594471,74.49065599677802,213.55923149029843,250.474188325679,109.09333752118567,84.83550305461608,294.70017597383963,223.67041302517734,173.72007046688617,146.51589656957134,297.02625705949674
31,Weekly Emails,monthly_sales,248.43411599216125,111.98515504084263,137.76945062430187,343.6130255095155,338.38328861129827,189.4629650395521,159.24443702084142,398.36542481927955,338.74838731293926,248.30329430771033,173.04811037817086,391.1004518179972
32,No emails,monthly_sales,119.30021828085832,75.26352480950904,66.35498817804337,212.80069062796824,243.63244233909307,113.31607320152557,83.55518305189985,300.1614024786288,222.85773590462875,171.35347006281597,159.87685909998757,301.44884468064015
33,Daily Emails,monthly_sales,143.3225587145183,81.83374160385215,81.17889895008317,246.52896040503086,279.9366831495563,128.81400321529233,97.91561023978647,338.11430442510095,256.3489919906904,196.09845543107227,171.02967673104285,339.1742332565451
34,Daily Emails,monthly_sales,137.36499645278204,87.09335578428352,79.09443403684428,234.28775008484823,263.8476292043474,128.55090553270884,97.46733282277424,323.12629679292127,243.84792635345883,188.30255854602188,173.62138806591355,323.9249388956946
35,Weekly Emails,monthly_sales,296.8228617962168,127.38082992131135,158.9927009459343,403.1951929645809,386.71859705468967,221.5362286019319,186.1216682500818,458.0989152499644,394.2465337521961,284.473807797899,191.5654459481309,447.67285502273
36,No emails,monthly_sales,295.6726183270352,142.41156960408432,160.98254761444042,359.0117576807453,306.94816713093263,222.83095763669115,192.6354329672652,372.35482718111996,341.08081427842535,244.81916073887038,169.49049679986896,357.26385186574004
37,Daily Emails,monthly_sales,111.52177471480849,87.23921907739711,65.18466879663495,209.03050358406074,245.04233995802954,118.26852054655936,85.15786974795759,308.2505795767811,222.19400117456686,175.40184751117675,182.11779087692952,310.7244592403056
38,Weekly Emails,monthly_sales,297.14626456924697,145.1147631751493,156.4587811567496,406.83123318937714,385.56489395600795,233.99270641820277,191.72997795358145,472.023073037487,398.8590153759852,289.344073068263,219.50116343599507,460.9046146598705
39,No emails,monthly_sales,224.36520508141658,111.63939535142362,128.24633372405572,280.0794460713074,252.2776473004424,172.08822828001985,149.44386405602432,299.9750759898248,269.65455756654205,198.08699490626935,140.13042349221428,290.47962259198624
40,Weekly Emails,monthly_sales,257.46601277321923,141.72904877076297,138.7710393679119,355.36104719737796,338.5479418473041,213.21867226017432,172.99016735030688,421.03851464067645,350.4534744800549,258.49251383355863,214.44744492660567,411.89863076896233
41,No emails,monthly_sales,214.292643742232,103.65252246547556,118.0970472112048,291.67520661861727,280.7694834039795,167.22082583788847,139.7459567531859,336.3591475949593,286.50797406405974,210.18506425634712,154.39171405545528,329.2159110749078
42,Weekly Emails,monthly_sales,206.7547380182579,109.28092562913669,118.86807800391368,290.4504847094853,290.0677082766259,168.3874123297658,139.7441425147269,347.03619222393,288.9934136192132,216.74588144896902,169.8515624260686,341.8622770779316
43,Weekly Emails,monthly_sales,105.2752891560055,73.8933169485712,74.9292811086684,164.54397608970595,188.3722847368843,98.89263364789349,82.46394875751432,218.5781298283855,171.40320704891195,139.754583527208,125.73181538024315,220.12829693652716
44,Daily Emails,monthly_sales,130.48813050606643,77.24551605104305,79.67038359301483,215.05320134145074,243.26431781508768,116.7440982035065,92.27897254916923,289.01224132570826,222.99686473508228,173.29376403360774,149.2520022316017,289.9827962023818
45,Daily Emails,monthly_sales,142.45659733016527,96.68772936613897,80.06685867777237,242.21621576724445,268.5641607089311,137.50289966320793,102.73020407627772,335.9394714701002,251.83725384041503,194.36534093607918,188.34973076855624,336.11371340831636
46,Weekly Emails,monthly_sales,258.2778414115967,143.73777837100496,138.92823093681213,356.424863758735,338.8177014161426,214.91914022821294,174.0072647926575,422.84065688255487,351.5000286307999,259.34292054916983,217.25396471929895,413.5654561886744
47,Weekly Emails,monthly_sales,219.98866002222024,101.36050319905496,125.51398611309673,308.36863743059234,310.20885188274383,169.5300060185437,142.95243129714805,362.1915270856723,305.82839547288825,226.68605749241962,159.75180011413204,356.849015600707
48,Weekly Emails,monthly_sales,88.2286311939682,63.398295459552465,67.8306079373231,144.131659664827,174.0834607634387,84.38352899604737,71.27442356231715,196.82829537402012,152.42478255462328,126.9475840512062,112.76509073886521,199.77687280851384
49,No emails,monthly_sales,81.13765478372558,59.04124895305293,56.21596307004777,142.0237048988409,170.52194816348504,80.43771237052243,63.53791991386357,201.31578930823665,150.73562415855142,122.41716945774682,115.07434537541626,203.8512879392448
50,Weekly Emails,monthly_sales,243.02785368203524,113.08555998480763,134.83106095431623,338.0102453759442,333.568976002868,187.94851534070597,157.0533114907488,394.98641733177703,333.86332072259916,245.45259953430326,175.9814004671785,387.9998208992271
51,No emails,monthly_sales,194.30052487067874,94.85243931184951,103.11727975916787,291.965565859911,299.89038800786005,157.50392927812987,125.20906494860795,363.3048818719186,293.1166015579792,215.88502973314795,169.0463145902555,359.10176338375027
52,Weekly Emails,monthly_sales,160.13207145557936,97.37021706216917,98.08170130860536,233.17179134342214,242.62604603762063,139.43026220097457,114.79103279847027,290.864437857697,235.73935200488054,182.3204273999137,156.20024906512865,288.6001500805818
53,Weekly Emails,monthly_sales,245.37634026512228,125.01653580613889,135.20676280807766,338.93781876872833,328.81579719745764,196.44211364885905,162.22620582524758,397.9871766644882,334.47350809500773,246.771142578026,190.37743157630098,390.17712167376004
54,Weekly Emails,monthly_sales,137.48433488173472,84.90941846604551,88.93023929961221,204.38061857511371,220.53635238437005,120.78242074238655,100.58702891409122,259.0035119424347,208.57187509367864,164.0625528239339,139.3063692557189,258.42248878446645
55,No emails,monthly_sales,71.33311960857988,60.48655948824879,65.79925150469556,74.63402550321544,74.22127570619982,65.52963404598174,65.43608102310903,74.23297344625287,73.86936208986582,69.14677375554723,60.600495420119,73.82173219520935
56,No emails,monthly_sales,84.96409738515462,65.35104884271716,58.784342257596926,141.26396021395098,164.0920827039647,85.18886407698929,67.90875020761257,196.4287587677566,148.73764228544147,121.23631363030206,117.96342968130305,198.13098137890736
57,Weekly Emails,monthly_sales,260.0388119144084,115.14822816834338,142.73072375307027,358.60953572617404,351.25342775147,196.95332496410452,165.44218262476662,413.98244843435833,352.8866875158359,257.5142627313322,177.4841488583579,406.02842864900003
58,Weekly Emails,monthly_sales,234.49933005832622,121.1539610448821,129.87971044849428,327.8494387359265,321.63237477328823,189.44395946424066,155.80936515407228,389.27019093847366,324.72772107478175,240.5317612015647,188.03447940771724,382.33057875560684
59,Weekly Emails,monthly_sales,90.77573693897101,68.66444840300817,67.64528888091468,150.49888409722314,179.95477997927043,89.66314006630466,73.80600307417535,208.48101268954343,159.28456386030118,132.04657432725446,123.2570721219863,211.2402048142464
60,Weekly Emails,monthly_sales,161.2188206800032,110.29292948385431,97.2390525570032,234.5487939968656,239.17546365621274,148.41516472755143,119.5073017748469,297.06272345665974,237.31345425390018,184.52824513972504,174.11326930315707,294.1105635171004
61,No emails,monthly_sales,119.2536063413628,72.25316653590107,64.58225024693441,220.695325647451,256.87636931359077,112.95832718993036,81.70784327508062,315.74447101705596,232.18519206839727,177.6693890379989,163.9034353924171,317.66581575213945
62,Weekly Emails,monthly_sales,251.51221420810214,135.95614405516866,136.5552501450896,348.0616149918161,334.0664866087304,206.7326225205929,168.4102578451571,412.2830674605012,343.5756767445919,253.64830902447528,206.818080189154,403.7250163145319
63,No emails,monthly_sales,223.92398927448016,115.20971023684184,124.32113103354564,292.4244258314416,270.247500061586,176.8892819037813,149.05044657898856,328.0318566110824,284.5443726198812,208.97837666674388,158.40593356319647,319.1659471924657
64,Daily Emails,monthly_sales,98.59416662423756,88.00104773108295,60.68066165019229,186.66530411831138,220.45978117632382,111.57074813567796,80.25480009222618,280.5401348892333,199.81617484623212,160.85466038499555,177.28719407455554,283.2266173483281
65,Weekly Emails,monthly_sales,157.54106704727974,83.10808030842102,97.99138921143002,231.3402715562152,247.03222557780538,129.1713864043133,108.80965686347122,285.4314150877534,234.08136093464765,180.06821167014948,137.9584360255039,284.0806118254759
66,Weekly Emails,monthly_sales,192.36884723024446,100.21588515485799,112.9904315778044,272.87236292682746,277.54553465566505,155.9337802403192,130.2702395915054,327.8597185030345,272.5545110220271,205.6199245217892,158.25686724597554,323.8547974777579
67,Weekly Emails,monthly_sales,202.73610018176498,119.75476771213735,114.92442090113077,289.1918203933185,287.4176961009408,174.19981878501497,140.96870581634488,354.3216852146395,289.0310619636929,218.1126896261555,188.43202230708948,349.0559235695455
68,No emails,monthly_sales,253.1548390195752,122.43145597543318,126.0746060126805,371.8868815867243,366.8745469619024,203.86294368912402,160.00919288853905,455.0430021672791,369.67076326437814,267.0940770192822,211.54468569777035,447.012212843884
69,Daily Emails,monthly_sales,190.86418818221318,113.976423045568,116.8384877658944,234.45060774387582,211.0519866187838,157.12786716086418,136.75770705364522,254.28386253691775,227.0097798976592,173.05904996557325,140.27926237428727,246.762099193662
70,Weekly Emails,monthly_sales,267.0702241855801,120.2823227332819,145.99647692815523,365.40539200290107,354.3626632862757,203.13176029016952,170.49289479476926,419.8334043531808,358.80363828660984,261.52101581406646,182.2752458957645,411.16422229668933
71,No emails,monthly_sales,181.0833668229685,93.6166956879834,96.51629851626203,277.59734002806977,288.5264940618249,151.0857879069064,118.63807155023694,352.1385145433369,280.2889986285668,207.92730658954827,170.0764888371131,348.76850422034175
72,No emails,monthly_sales,189.64265679033798,101.63774710630705,109.15665510266145,251.77760266294874,239.37731230419834,152.7399726513029,128.9713825101719,288.002638065561,247.0255812795207,184.37775241984608,143.20221298105744,281.6025294155233
73,No emails,monthly_sales,243.16576621810168,118.39924142100256,119.85242540805304,367.02201101122375,368.61135972017695,198.2143201531062,153.3950283959656,458.0745295931521,367.02851123051244,265.7759731400887,214.20554306696602,451.1902798785171
74,Weekly Emails,monthly_sales,142.75762217953866,98.94641099135475,89.79276376456795,211.50474415453095,222.2554072052542,132.52142140834917,107.4947943861334,271.53655947626726,215.64627589525753,169.8732838914591,159.1300429695586,270.0408848306623
75,No emails,monthly_sales,128.7236729541153,81.32982712731844,73.62441529377952,211.0909444844306,231.5063698194135,118.83123376637866,91.20151534366147,284.8699783140373,217.91686727683083,167.55425065783297,154.0095614057606,284.58151211417095
76,Weekly Emails,monthly_sales,130.95747246693634,78.73633952025756,85.80835291841439,198.98536117923553,219.5646769155902,114.31164567532852,95.34151860876756,254.96431476165174,204.13269882846203,160.95718500935877,133.84726054668775,255.171925105704
77,No emails,monthly_sales,244.96689917082028,116.21580122454158,141.3521949485757,290.5605197057445,250.7486932056956,181.37531230367406,161.81362302761198,293.24751608897924,275.55215735107987,200.7760256902426,129.91353224841362,281.59875358258665
78,Weekly Emails,monthly_sales,275.9387560062054,141.0259126066196,147.23983862591734,379.33333803373125,361.28575701437364,221.3957168187664,180.96707024946684,443.9314532429161,372.95007570734094,272.61727639575884,213.6476116195062,433.9833491570257
79,Daily Emails,monthly_sales,201.13975139306268,86.14526479462121,104.41575793166383,297.8136954591946,303.0503842934614,154.74582392612453,124.51277132169007,362.21882373322484,296.9705164043713,215.37685646308202,154.45691776334445,357.25717674883856
80,Weekly Emails,monthly_sales,230.31396645519283,107.8535442278606,129.52633952997405,321.7850748798387,320.4282129157061,178.62467784942694,149.6632710923855,377.6379622274259,318.5773596966301,235.3416604488408,168.88043323032474,371.5056980675634
81,No emails,monthly_sales,261.9783891103894,126.29649486629901,136.82172691206142,355.8331724607954,334.0176512301255,204.85534342333494,168.10303671761503,409.5422498184692,347.8321377611918,251.20757458747667,188.62392446921447,399.2467199891053
82,Weekly Emails,monthly_sales,243.61539513653383,113.4815966958686,135.28924523999814,337.87745580316226,332.7662561388632,188.29867104321724,157.53865053662153,393.98452071620466,333.5245463988423,245.19566815004808,175.6132886359385,386.89719943018923
83,Daily Emails,monthly_sales,111.25199191161616,57.81549005012741,85.39459091899022,135.4031325782097,141.2305829638181,83.90871492554741,82.55361642387271,142.15149608109184,133.79977541459655,109.35263911287021,65.96808371455538,141.28660154551096
84,Weekly Emails,monthly_sales,154.9489916203625,97.78396869503013,94.9819196511043,229.14654395532278,240.30949087601383,137.8349645590925,112.33810588896169,290.22188804241097,232.64109103504484,180.64803570199064,159.5110130539812,288.33788826582986
85,Weekly Emails,monthly_sales,95.14989688291354,58.043396681419196,71.65053174737577,152.6631774470236,183.7726058369326,84.01195496530642,72.64422395302205,202.52270645769818,160.2047266158913,131.31006158186892,104.93391631838013,205.39177688611272
86,No emails,monthly_sales,59.6430115337266,52.934211374476796,61.00050865074356,60.51120888028614,64.36103802348221,55.3208481355409,57.659552631062496,58.91975784289982,60.698471019817056,60.22098895369002,51.086754555723815,59.477416992081885
87,Weekly Emails,monthly_sales,286.23008906579395,123.4514316238024,154.2792769034727,390.6361347284818,377.08423680864985,214.2478247959332,180.0037688266017,445.83171418674146,382.6600550659797,276.90148794661667,187.23502757940076,436.15460083880464
88,Weekly Emails,monthly_sales,246.77600191386188,136.7408976263818,133.97551229455797,343.24644135981055,330.05730358709576,205.30740414949193,166.42216470493926,409.4514363781743,339.4027837813053,251.20973981596148,209.23512534430608,401.15175159942964
89,Daily Emails,monthly_sales,129.9151597872755,80.16741817386321,86.5035860224921,179.0638996111864,185.59248486425122,111.31879805437936,96.10567378105053,215.05483932854875,180.1431554352137,142.44218018790184,117.22411894497671,213.41964887671284
90,Weekly Emails,monthly_sales,222.49979479412258,108.13668629716716,126.23630517776623,310.523946171412,309.0964642416502,174.92525694670766,146.40277979818427,365.5842648367386,307.729338706982,228.42450122550284,168.04308184032342,359.7264746345963
91,No emails,monthly_sales,251.28284228932336,115.52042377096198,134.2663629491729,337.39256890472194,317.9441793893983,191.83890337014802,160.3062657522214,382.41893865341547,329.1376400001393,237.9890091867984,168.860143160027,372.86474232799213
92,Weekly Emails,monthly_sales,111.72030997979267,74.27314166176478,77.29084573437649,174.94214820083835,199.19704455500133,102.5754303544669,85.23652418509405,231.09499177601447,181.68322364634588,146.45814314758837,128.4188859446739,232.456058345435
93,Weekly Emails,monthly_sales,259.37008111659327,132.61762150939984,140.3309961179236,358.81004533369264,345.6945940090809,208.32926077379335,170.75027416563307,422.030221699878,353.7320412938484,259.7899882782815,202.82759698573494,413.3115266861986
94,Weekly Emails,monthly_sales,104.25670627816272,81.7378562936919,73.55749908900901,163.57760580865886,184.8113819299675,103.63940947514166,84.54153862083528,221.02919548935483,170.7597913877384,140.11997728353094,136.97712703468966,222.26120822312743
95,No emails,monthly_sales,168.5915458087709,88.20054667777148,89.10388755248455,270.2429057631254,288.8861888559984,143.51459520847484,110.37880203681961,353.1067478191585,275.4666531701728,205.17178798199387,171.57469692339347,351.111700086173
96,Daily Emails,monthly_sales,111.79492876699805,55.73714741434753,68.32235876195742,210.40855215293453,258.45575661689077,97.92670507646324,74.85956141137203,298.79311620314434,223.03790369254267,173.05748193689914,139.4506572978185,302.8677926300253
97,Weekly Emails,monthly_sales,226.66905995913186,105.03966622153212,128.14511647961388,317.1227520457436,317.12451962112766,175.08686029082372,147.115700719205,372.1428237801822,314.152858962849,232.29156020286587,165.0098043381519,366.3195232351677
98,Weekly Emails,monthly_sales,136.99673373538735,70.83620936149913,89.52737420834706,206.2374221754472,228.90364861607398,111.82889545314497,95.50060706716206,258.30208992752785,210.62055160006486,164.25259952824285,122.33572932983733,258.58755501939913
99,Daily Emails,monthly_sales,101.58558713705287,60.06185241266489,78.03456894676265,133.38760140719708,144.79360755353622,83.03394934799951,77.88090265344317,153.09947930038032,134.5791415480645,111.00332349421029,79.85390830676792,153.20501539093465
100,No emails,monthly_sales,107.07265970886225,64.91520250141873,71.82411118959416,158.60359574635783,173.74824913498605,92.90114929222885,78.7888357559855,200.0324633309966,162.18489051210491,128.65652911057086,105.86117161536859,200.05744529828894
101,No emails,monthly_sales,54.55463065697399,51.68055312754002,48.630808136872574,93.15580782310597,118.82046260784314,60.21099458603372,50.83802373310606,134.87265988904142,101.10046519185786,89.12018760395617,89.78105502523854,138.109913270085
102,Weekly Emails,monthly_sales,210.5721760299503,102.49743354758606,121.20355713726244,295.8113467806472,297.81629096292556,165.80326094223437,139.17671018554813,350.1055044478446,293.97728937008776,219.28707596472637,160.8920692017698,345.1161429121227
103,No emails,monthly_sales,275.621661246323,126.52687393400925,151.19788417900966,341.9496920284873,302.09023584931975,204.87337692815865,177.58039623054006,360.086708469872,326.93311663417825,235.20373952231589,156.49122671250004,347.23721787772934
104,Daily Emails,monthly_sales,208.3165069943932,91.75181307485671,108.78838826590302,300.59892438842326,299.723555065388,160.43652525498464,130.22677789829748,359.57146382157373,298.08596647248845,216.02147001734176,155.57379115141407,353.60950773617685
105,Weekly Emails,monthly_sales,231.10267302817232,132.83291459468398,127.88378247714294,320.50002626288904,308.7197467449282,194.91605707032164,158.43418712405543,383.2392421701511,317.35480525407576,236.71683850576545,201.17862277425922,375.7007765683098
106,Weekly Emails,monthly_sales,167.13879385520852,99.70678355943394,100.33438262174133,244.91714164821107,254.36757304108266,144.78778457273017,118.38827048258479,306.13282455473916,247.48225737291705,190.18682415241312,162.24638016348626,303.5950463277817
107,Daily Emails,monthly_sales,201.04204155865955,111.7222899410578,103.65968679630954,290.171421966518,282.05902891364684,169.9413904213502,133.63613631704254,355.949702170362,288.4946457661542,211.76440160294337,182.20544668162802,349.2763657725101
108,Daily Emails,monthly_sales,161.07453153699038,95.86370579286039,100.9526501939896,212.0972504385723,206.42398977933294,134.66825120885386,115.86975373170417,244.46089746460552,209.67266395681187,161.88279444290816,131.67251713910338,240.18123307118793
109,Weekly Emails,monthly_sales,114.15705494978506,82.34756569368025,77.11945044426677,179.79308050405513,201.80202536645726,109.36389647726399,88.78349508408736,240.7784598666447,186.83998955865752,150.62396707893026,141.3914686140148,241.73344467900557
110,Weekly Emails,monthly_sales,301.1128201665235,144.6436859349831,158.3801695621014,411.7105173763431,390.1529592101066,235.48308893107483,193.36639931849575,476.251444719214,403.36382133878044,292.1172152156656,218.6085197858182,464.9589014530113
111,Daily Emails,monthly_sales,233.81326100287458,110.27229232509944,123.0957959372959,315.78222800187393,296.52567310562824,180.82655933707005,149.51006176156773,360.79315967452004,308.3006118310831,222.59936010259088,163.05616025910092,351.66769396697816
112,No emails,monthly_sales,225.2267948628644,105.73210947510889,113.24192124223366,342.8797723483341,350.08575495700165,181.3316519422558,141.37006833968263,428.9548215763663,343.85823132968676,249.8885955825697,195.5624839401427,423.4603033349267
113,No emails,monthly_sales,277.9421758994841,134.48613493850564,139.7659298921209,389.8738910368263,370.88792022734515,220.44446481031383,176.46702595320286,460.778465983698,383.301077385586,275.5523585650825,213.88715072347028,450.1612716677513
114,Weekly Emails,monthly_sales,233.54289087942925,113.99092764926192,130.21084081401798,326.5305260595404,322.96663804880836,184.2782425293165,153.04801808074032,385.1876734786806,323.3094451391181,238.95505223623087,178.00274597577334,378.63965530437974
115,Daily Emails,monthly_sales,223.66211461733394,95.48258967387684,115.41062539218389,320.3735205248977,316.82146394717427,170.03320152982852,138.28045069845484,379.93262853524243,316.70500672648103,228.10553785558832,160.75453592854,373.07833835074473
116,Weekly Emails,monthly_sales,147.97603378696107,96.18242043697222,92.5923118683557,217.73687515748634,228.78810002987154,133.03594070138712,108.96559396789458,275.8906779344533,221.30255625076774,173.13224981792106,154.7864736851286,274.26017977454273
117,Weekly Emails,monthly_sales,196.4624781120429,118.0619716605472,112.32903020246786,280.7435376014851,279.9306777620648,170.09142431706374,137.65982919110292,345.16599368993633,280.9829707240608,212.84874343560543,185.70597872631177,340.25116295238513
118,Daily Emails,monthly_sales,128.1883407151387,98.45510433793413,74.44649036885606,219.66142152073746,244.36011396772855,131.1579469022567,97.3967190333596,310.2006574256178,229.6899150129916,180.19779414817165,186.50103211102328,310.69339023073167
119,Weekly Emails,monthly_sales,159.90952443837202,100.58272765950919,96.95788364295943,235.53453435592888,245.24795913549914,141.98188626232303,115.46329089586507,297.3994764616126,238.69039806209528,184.72330365981657,163.3921427420022,295.14834680433796
120,Daily Emails,monthly_sales,212.36549331767156,97.8460318229215,115.04710069136641,286.3870377493199,272.56904881883526,162.31691392795426,136.0790374489986,325.88984476946126,280.0284828311856,203.45345333619173,143.9924199114875,318.25982140305587
121,Daily Emails,monthly_sales,219.2784987425561,94.07045714603814,121.77945646701465,283.03984041810514,263.46929699257987,160.53116086021402,139.2171769929638,307.1334139068904,273.7331067810119,198.01808617318878,126.11183715237203,298.62509681335735
